time,station_id,part_id,activity
2025-09-05T12:46:17.642391,splitter2,p6,FORWARD
2025-09-05T12:46:18.298548,corner2,p14,TRANSFER
2025-09-05T12:46:18.679359,station71,p12,PROCESS
2025-09-05T12:46:18.703966,station51,p9,TRANSFER
2025-09-05T12:46:19.072364,station22,p13,TRANSFER
2025-09-05T12:46:19.601081,station52,p2,TRANSFER
2025-09-05T12:46:19.672054,splitter4,p4,TRANSFER
2025-09-05T12:46:19.976939,station41,p7,PROCESS
2025-09-05T12:46:19.979458,splitter3,p2,FORWARD
2025-09-05T12:46:20.007274,station11,p10,PROCESS
2025-09-05T12:46:20.452796,station52,p3,LOAD
2025-09-05T12:46:20.507888,splitter1,p13,RETURN
2025-09-05T12:46:20.978262,splitter2,p6,TRANSFER
2025-09-05T12:46:21.135390,station71,p12,UNLOAD
2025-09-05T12:46:21.468231,station51,p8,UNLOAD
2025-09-05T12:46:22.481161,station41,p7,UNLOAD
2025-09-05T12:46:23.392911,splitter3,p2,TRANSFER
2025-09-05T12:46:23.466381,splitter1,p13,TRANSFER
2025-09-05T12:46:24.067594,station52,p3,PROCESS
2025-09-05T12:46:24.854343,corner2,p6,START
2025-09-05T12:46:24.898748,station52,p9,PASS
2025-09-05T12:46:25.208896,corner2,p6,RETURN
2025-09-05T12:46:26.201261,corner1,p12,RETURN
2025-09-05T12:46:27.081519,corner2,p6,TRANSFER
2025-09-05T12:46:27.083289,station71,p12,TRANSFER
2025-09-05T12:46:27.280827,splitter4,p5,RETURN
2025-09-05T12:46:27.460079,station22,p1,UNLOAD
2025-09-05T12:46:27.641450,station51,p8,TRANSFER
2025-09-05T12:46:27.964806,station41,p7,TRANSFER
2025-09-05T12:46:28.107066,corner1,p12,TRANSFER
2025-09-05T12:46:28.315918,station52,p9,TRANSFER
2025-09-05T12:46:28.469822,station51,p7,LOAD
2025-09-05T12:46:28.758544,station41,p4,LOAD
2025-09-05T12:46:29.144402,station52,p8,PASS
2025-09-05T12:46:29.968689,splitter3,p9,RETURN
2025-09-05T12:46:30.279547,splitter4,p5,TRANSFER
2025-09-05T12:46:31.463319,station11,p10,UNLOAD
2025-09-05T12:46:31.690705,splitter4,p15,FORWARD
2025-09-05T12:46:31.927852,station51,p7,PROCESS
2025-09-05T12:46:32.265053,station41,p4,PROCESS
2025-09-05T12:46:32.511415,station52,p8,TRANSFER
2025-09-05T12:46:32.962191,splitter3,p9,TRANSFER
2025-09-05T12:46:33.077003,station22,p1,TRANSFER
2025-09-05T12:46:33.289618,splitter1,p1,FORWARD
2025-09-05T12:46:33.967356,splitter2,p13,RETURN
2025-09-05T12:46:34.774213,station41,p4,UNLOAD
2025-09-05T12:46:34.892227,splitter3,p8,FORWARD
2025-09-05T12:46:35.138415,splitter4,p15,TRANSFER
2025-09-05T12:46:35.860847,station11,p10,TRANSFER
2025-09-05T12:46:36.594746,station11,p14,LOAD
2025-09-05T12:46:36.641876,splitter1,p1,TRANSFER
2025-09-05T12:46:36.890695,splitter2,p13,TRANSFER
2025-09-05T12:46:36.983897,splitter5,p12,CHECKOUT
2025-09-05T12:46:36.984307,splitter5,p12,FINISH
2025-09-05T12:46:37.312197,station61,p16,UNLOAD
2025-09-05T12:46:37.368456,splitter5,p12,FORWARD
2025-09-05T12:46:38.111656,station31,p1,LOAD
2025-09-05T12:46:38.277294,splitter3,p8,TRANSFER
2025-09-05T12:46:39.930949,station51,p4,PASS
2025-09-05T12:46:40.288701,station41,p4,TRANSFER
2025-09-05T12:46:40.640570,splitter5,p12,TRANSFER
2025-09-05T12:46:41.109744,station41,p5,PASS
2025-09-05T12:46:41.444879,station31,p1,PROCESS
2025-09-05T12:46:42.272361,station21,p10,PASS
2025-09-05T12:46:42.392173,station61,p16,TRANSFER
2025-09-05T12:46:43.169527,station61,p2,LOAD
2025-09-05T12:46:43.348803,station51,p4,TRANSFER
2025-09-05T12:46:44.561921,station41,p5,TRANSFER
2025-09-05T12:46:44.855544,station52,p4,PASS
2025-09-05T12:46:44.942151,station71,p16,LOAD
2025-09-05T12:46:45.596214,station21,p10,TRANSFER
2025-09-05T12:46:46.118370,station51,p5,PASS
2025-09-05T12:46:46.569827,splitter4,p9,RETURN
2025-09-05T12:46:46.655354,station61,p2,PROCESS
2025-09-05T12:46:47.351089,station22,p10,LOAD
2025-09-05T12:46:47.711880,station21,p13,PASS
2025-09-05T12:46:48.205580,station71,p16,PROCESS
2025-09-05T12:46:48.232649,splitter2,p15,FORWARD
2025-09-05T12:46:48.248369,station52,p4,TRANSFER
2025-09-05T12:46:49.536532,station51,p5,TRANSFER
2025-09-05T12:46:49.583253,splitter4,p9,TRANSFER
2025-09-05T12:46:49.735340,station52,p3,UNLOAD
2025-09-05T12:46:49.855391,splitter3,p4,RETURN
2025-09-05T12:46:50.700221,station22,p10,PROCESS
2025-09-05T12:46:51.028290,station21,p13,TRANSFER
2025-09-05T12:46:51.576112,splitter2,p15,TRANSFER
2025-09-05T12:46:51.976981,station31,p1,UNLOAD
2025-09-05T12:46:52.546557,station22,p13,PASS
2025-09-05T12:46:52.862079,splitter3,p4,TRANSFER
2025-09-05T12:46:53.444298,station51,p7,UNLOAD
2025-09-05T12:46:54.606954,station41,p9,PASS
2025-09-05T12:46:55.346100,station52,p3,TRANSFER
2025-09-05T12:46:55.529374,splitter3,p3,FORWARD
2025-09-05T12:46:55.544672,corner2,p15,START
2025-09-05T12:46:55.879718,station22,p13,TRANSFER
2025-09-05T12:46:55.895056,corner2,p15,RETURN
2025-09-05T12:46:56.161529,station71,p16,UNLOAD
2025-09-05T12:46:56.166921,station52,p5,LOAD
2025-09-05T12:46:56.473156,splitter4,p12,FORWARD
2025-09-05T12:46:57.449803,splitter1,p13,RETURN
2025-09-05T12:46:57.774051,corner2,p15,TRANSFER
2025-09-05T12:46:58.031021,station41,p9,TRANSFER
2025-09-05T12:46:58.698520,station31,p1,TRANSFER
2025-09-05T12:46:58.945117,splitter3,p3,TRANSFER
2025-09-05T12:46:59.528743,station51,p7,TRANSFER
2025-09-05T12:46:59.781613,station52,p5,PROCESS
2025-09-05T12:46:59.918766,splitter4,p12,TRANSFER
2025-09-05T12:47:00.272323,station41,p1,LOAD
2025-09-05T12:47:00.373448,station51,p9,LOAD
2025-09-05T12:47:00.405981,splitter1,p13,TRANSFER
2025-09-05T12:47:00.626527,station52,p7,PASS
2025-09-05T12:47:01.319169,corner1,p16,RETURN
2025-09-05T12:47:02.118034,station71,p16,TRANSFER
2025-09-05T12:47:03.219459,corner1,p16,TRANSFER
2025-09-05T12:47:03.692536,station41,p1,PROCESS
2025-09-05T12:47:03.894185,station51,p9,PROCESS
2025-09-05T12:47:04.070254,station52,p7,TRANSFER
2025-09-05T12:47:05.674230,splitter3,p7,RETURN
2025-09-05T12:47:06.196134,station41,p1,UNLOAD
2025-09-05T12:47:06.264485,splitter4,p4,RETURN
2025-09-05T12:47:07.250598,station61,p2,UNLOAD
2025-09-05T12:47:08.672658,splitter3,p7,TRANSFER
2025-09-05T12:47:09.292561,splitter4,p4,TRANSFER
2025-09-05T12:47:10.973214,splitter2,p13,RETURN
2025-09-05T12:47:11.491034,station51,p1,PASS
2025-09-05T12:47:11.600401,station41,p1,TRANSFER
2025-09-05T12:47:12.104618,splitter5,p16,CHECKOUT
2025-09-05T12:47:12.104982,splitter5,p16,FINISH
2025-09-05T12:47:12.214174,station61,p2,TRANSFER
2025-09-05T12:47:12.487450,splitter5,p16,FORWARD
2025-09-05T12:47:12.937894,station61,p8,LOAD
2025-09-05T12:47:13.921408,splitter2,p13,TRANSFER
2025-09-05T12:47:14.339650,station41,p4,PASS
2025-09-05T12:47:14.930313,station51,p1,TRANSFER
2025-09-05T12:47:15.120459,station71,p2,LOAD
2025-09-05T12:47:15.335133,splitter2,p12,FORWARD
2025-09-05T12:47:15.778882,splitter5,p16,TRANSFER
2025-09-05T12:47:16.366369,station61,p8,PROCESS
2025-09-05T12:47:16.431920,station52,p1,PASS
2025-09-05T12:47:17.802405,station41,p4,TRANSFER
2025-09-05T12:47:18.482045,station71,p2,PROCESS
2025-09-05T12:47:18.702163,splitter2,p12,TRANSFER
2025-09-05T12:47:19.010211,station21,p13,PASS
2025-09-05T12:47:19.320341,station51,p4,PASS
2025-09-05T12:47:19.820227,station52,p1,TRANSFER
2025-09-05T12:47:20.666191,station71,p2,UNLOAD
2025-09-05T12:47:21.311768,station52,p5,UNLOAD
2025-09-05T12:47:21.533450,splitter3,p1,RETURN
2025-09-05T12:47:22.330552,station21,p13,TRANSFER
2025-09-05T12:47:22.425213,splitter4,p7,RETURN
2025-09-05T12:47:22.642894,corner2,p12,START
2025-09-05T12:47:22.729970,station51,p4,TRANSFER
2025-09-05T12:47:23.003363,corner2,p12,RETURN
2025-09-05T12:47:24.110994,station22,p13,PASS
2025-09-05T12:47:24.507211,splitter3,p1,TRANSFER
2025-09-05T12:47:24.876163,corner2,p12,TRANSFER
2025-09-05T12:47:25.447418,splitter4,p7,TRANSFER
2025-09-05T12:47:25.458418,station51,p9,UNLOAD
2025-09-05T12:47:26.051978,corner1,p2,RETURN
2025-09-05T12:47:26.584125,station52,p5,TRANSFER
2025-09-05T12:47:26.621078,splitter3,p5,RETURN
2025-09-05T12:47:26.715570,station71,p2,TRANSFER
2025-09-05T12:47:27.391352,station52,p4,LOAD
2025-09-05T12:47:27.438878,station22,p13,TRANSFER
2025-09-05T12:47:27.948526,corner1,p2,TRANSFER
2025-09-05T12:47:28.856105,splitter1,p13,RETURN
2025-09-05T12:47:29.580760,splitter3,p5,TRANSFER
2025-09-05T12:47:30.372715,station22,p10,UNLOAD
2025-09-05T12:47:30.514460,station41,p7,LOAD
2025-09-05T12:47:30.963165,station52,p4,PROCESS
2025-09-05T12:47:31.760543,station51,p9,TRANSFER
2025-09-05T12:47:31.780028,splitter1,p13,TRANSFER
2025-09-05T12:47:31.808807,station52,p9,PASS
2025-09-05T12:47:32.214877,splitter4,p16,FORWARD
2025-09-05T12:47:33.940786,station41,p7,PROCESS
2025-09-05T12:47:35.240823,station52,p9,TRANSFER
2025-09-05T12:47:35.647389,splitter4,p16,TRANSFER
2025-09-05T12:47:36.099023,station22,p10,TRANSFER
2025-09-05T12:47:36.229955,splitter1,p10,FORWARD
2025-09-05T12:47:36.450133,station41,p7,UNLOAD
2025-09-05T12:47:36.789585,splitter5,p2,CHECKOUT
2025-09-05T12:47:36.789861,splitter5,p2,FINISH
2025-09-05T12:47:36.866727,station61,p8,UNLOAD
2025-09-05T12:47:36.956416,splitter3,p9,RETURN
2025-09-05T12:47:37.174806,splitter5,p2,FORWARD
2025-09-05T12:47:38.012362,splitter4,p1,RETURN
2025-09-05T12:47:39.581930,splitter1,p10,TRANSFER
2025-09-05T12:47:39.921173,splitter3,p9,TRANSFER
2025-09-05T12:47:40.453265,splitter5,p2,TRANSFER
2025-09-05T12:47:41.051279,splitter4,p1,TRANSFER
2025-09-05T12:47:41.169654,station31,p10,LOAD
2025-09-05T12:47:41.664979,station51,p7,LOAD
2025-09-05T12:47:41.839232,station61,p8,TRANSFER
2025-09-05T12:47:41.868117,station41,p7,TRANSFER
2025-09-05T12:47:42.327279,splitter2,p13,RETURN
2025-09-05T12:47:42.585923,station61,p3,LOAD
2025-09-05T12:47:43.175855,splitter4,p5,RETURN
2025-09-05T12:47:44.491754,station31,p10,PROCESS
2025-09-05T12:47:44.570566,station71,p8,LOAD
2025-09-05T12:47:45.063760,station51,p7,PROCESS
2025-09-05T12:47:45.249248,splitter2,p13,TRANSFER
2025-09-05T12:47:46.058403,station61,p3,PROCESS
2025-09-05T12:47:46.155587,station41,p1,PASS
2025-09-05T12:47:46.193808,splitter4,p5,TRANSFER
2025-09-05T12:47:47.841413,station71,p8,PROCESS
2025-09-05T12:47:48.821223,splitter2,p16,FORWARD
2025-09-05T12:47:49.588937,station41,p1,TRANSFER
2025-09-05T12:47:50.378430,station21,p13,PASS
2025-09-05T12:47:50.666169,station71,p8,UNLOAD
2025-09-05T12:47:51.142233,station51,p1,PASS
2025-09-05T12:47:51.329080,station41,p5,LOAD
2025-09-05T12:47:52.159152,splitter2,p16,TRANSFER
2025-09-05T12:47:52.451863,station52,p4,UNLOAD
2025-09-05T12:47:53.669460,splitter4,p9,RETURN
2025-09-05T12:47:53.694848,station21,p13,TRANSFER
2025-09-05T12:47:54.550769,station51,p1,TRANSFER
2025-09-05T12:47:54.801764,station41,p5,PROCESS
2025-09-05T12:47:54.991177,station31,p10,UNLOAD
2025-09-05T12:47:55.357168,station22,p13,LOAD
2025-09-05T12:47:55.795953,corner1,p8,RETURN
2025-09-05T12:47:55.993234,corner2,p16,START
2025-09-05T12:47:56.357119,corner2,p16,RETURN
2025-09-05T12:47:56.664891,splitter4,p9,TRANSFER
2025-09-05T12:47:56.724395,station71,p8,TRANSFER
2025-09-05T12:47:57.341500,station41,p5,UNLOAD
2025-09-05T12:47:57.703585,corner1,p8,TRANSFER
2025-09-05T12:47:58.050040,station52,p4,TRANSFER
2025-09-05T12:47:58.198964,splitter4,p2,FORWARD
2025-09-05T12:47:58.240897,corner2,p16,TRANSFER
2025-09-05T12:47:58.341232,splitter3,p4,FORWARD
2025-09-05T12:47:58.656366,station22,p13,PROCESS
2025-09-05T12:47:58.895282,station52,p1,LOAD
2025-09-05T12:48:01.487026,station31,p10,TRANSFER
2025-09-05T12:48:01.646510,splitter4,p2,TRANSFER
2025-09-05T12:48:01.736501,splitter3,p4,TRANSFER
2025-09-05T12:48:02.516492,station52,p1,PROCESS
2025-09-05T12:48:02.671597,station51,p5,PASS
2025-09-05T12:48:02.959651,station41,p5,TRANSFER
2025-09-05T12:48:03.808257,station41,p9,LOAD
2025-09-05T12:48:06.081502,station51,p5,TRANSFER
2025-09-05T12:48:06.533029,splitter5,p8,CHECKOUT
2025-09-05T12:48:06.533348,splitter5,p8,FINISH
2025-09-05T12:48:06.593112,station61,p3,UNLOAD
2025-09-05T12:48:06.916780,splitter5,p8,FORWARD
2025-09-05T12:48:07.304603,station41,p9,PROCESS
2025-09-05T12:48:07.582821,station52,p5,PASS
2025-09-05T12:48:07.589342,station51,p7,UNLOAD
2025-09-05T12:48:08.143990,station41,p10,PASS
2025-09-05T12:48:10.197073,splitter5,p8,TRANSFER
2025-09-05T12:48:10.393276,station21,p11,UNLOAD
2025-09-05T12:48:11.016376,station52,p5,TRANSFER
2025-09-05T12:48:11.551219,station61,p3,TRANSFER
2025-09-05T12:48:11.584442,station41,p10,TRANSFER
2025-09-05T12:48:12.296238,station61,p4,LOAD
2025-09-05T12:48:12.804264,splitter3,p5,RETURN
2025-09-05T12:48:13.065823,station41,p9,UNLOAD
2025-09-05T12:48:13.134505,station52,p7,PASS
2025-09-05T12:48:13.761977,station51,p7,TRANSFER
2025-09-05T12:48:14.189095,station71,p3,LOAD
2025-09-05T12:48:14.596687,station51,p10,PASS
2025-09-05T12:48:14.643780,splitter2,p2,FORWARD
2025-09-05T12:48:15.611993,station22,p11,PASS
2025-09-05T12:48:15.777976,station61,p4,PROCESS
2025-09-05T12:48:15.804478,splitter3,p5,TRANSFER
2025-09-05T12:48:16.010184,station21,p11,TRANSFER
2025-09-05T12:48:16.519631,station52,p7,TRANSFER
2025-09-05T12:48:17.451560,station71,p3,PROCESS
2025-09-05T12:48:17.984756,splitter2,p2,TRANSFER
2025-09-05T12:48:18.015865,station51,p10,TRANSFER
2025-09-05T12:48:18.805771,station41,p9,TRANSFER
2025-09-05T12:48:18.836395,station51,p9,LOAD
2025-09-05T12:48:18.868124,splitter3,p7,FORWARD
2025-09-05T12:48:18.924307,station22,p11,TRANSFER
2025-09-05T12:48:19.516423,station52,p10,PASS
2025-09-05T12:48:21.043609,splitter1,p11,FORWARD
2025-09-05T12:48:21.510853,station71,p3,UNLOAD
2025-09-05T12:48:21.939516,corner2,p2,START
2025-09-05T12:48:22.272407,splitter3,p7,TRANSFER
2025-09-05T12:48:22.289868,corner2,p2,RETURN
2025-09-05T12:48:22.366504,station51,p9,PROCESS
2025-09-05T12:48:22.903193,station52,p10,TRANSFER
2025-09-05T12:48:24.178199,corner2,p2,TRANSFER
2025-09-05T12:48:24.361685,splitter1,p11,TRANSFER
2025-09-05T12:48:24.370141,station52,p1,UNLOAD
2025-09-05T12:48:24.517295,splitter3,p10,RETURN
2025-09-05T12:48:25.786733,station31,p11,LOAD
2025-09-05T12:48:25.955601,splitter4,p8,FORWARD
2025-09-05T12:48:26.550330,corner1,p3,RETURN
2025-09-05T12:48:27.514409,splitter3,p10,TRANSFER
2025-09-05T12:48:27.575852,station71,p3,TRANSFER
2025-09-05T12:48:28.434942,corner1,p3,TRANSFER
2025-09-05T12:48:29.091614,station31,p11,PROCESS
2025-09-05T12:48:29.384763,splitter4,p8,TRANSFER
2025-09-05T12:48:29.619524,splitter3,p1,RETURN
2025-09-05T12:48:29.951015,station52,p1,TRANSFER
2025-09-05T12:48:30.228886,splitter4,p5,RETURN
2025-09-05T12:48:32.579402,splitter3,p1,TRANSFER
2025-09-05T12:48:33.260400,splitter4,p5,TRANSFER
2025-09-05T12:48:36.265551,station61,p4,UNLOAD
2025-09-05T12:48:36.678735,station22,p11,FAIL
2025-09-05T12:48:37.411552,splitter5,p3,CHECKOUT
2025-09-05T12:48:37.412235,splitter5,p3,FINISH
2025-09-05T12:48:37.796016,splitter5,p3,FORWARD
2025-09-05T12:48:38.329823,station41,p5,PASS
2025-09-05T12:48:39.618356,station31,p11,UNLOAD
2025-09-05T12:48:41.066471,splitter5,p3,TRANSFER
2025-09-05T12:48:41.251156,station61,p4,TRANSFER
2025-09-05T12:48:41.528424,splitter4,p10,RETURN
2025-09-05T12:48:41.741816,station41,p5,TRANSFER
2025-09-05T12:48:42.006512,station61,p7,LOAD
2025-09-05T12:48:42.444099,splitter2,p8,RETURN
2025-09-05T12:48:43.909371,station71,p4,LOAD
2025-09-05T12:48:43.933055,station51,p9,UNLOAD
2025-09-05T12:48:44.509298,splitter4,p10,TRANSFER
2025-09-05T12:48:45.383640,station61,p7,PROCESS
2025-09-05T12:48:45.396932,splitter2,p8,TRANSFER
2025-09-05T12:48:46.556148,station31,p11,TRANSFER
2025-09-05T12:48:46.850108,splitter4,p1,RETURN
2025-09-05T12:48:47.162796,station71,p4,PROCESS
2025-09-05T12:48:47.961175,station41,p11,LOAD
2025-09-05T12:48:48.757087,station71,p4,UNLOAD
2025-09-05T12:48:49.484493,station52,p9,PASS
2025-09-05T12:48:49.867260,splitter4,p1,TRANSFER
2025-09-05T12:48:50.106788,station51,p9,TRANSFER
2025-09-05T12:48:50.476742,station21,p8,PASS
2025-09-05T12:48:50.946294,station51,p5,LOAD
2025-09-05T12:48:51.443902,station41,p11,PROCESS
2025-09-05T12:48:52.295169,station41,p10,PASS
2025-09-05T12:48:52.880258,station52,p9,TRANSFER
2025-09-05T12:48:53.775784,station21,p8,TRANSFER
2025-09-05T12:48:53.856542,corner1,p4,RETURN
2025-09-05T12:48:54.447218,station51,p5,PROCESS
2025-09-05T12:48:54.804315,station71,p4,TRANSFER
2025-09-05T12:48:55.233691,splitter3,p9,FORWARD
2025-09-05T12:48:55.455648,station22,p8,PASS
2025-09-05T12:48:55.712682,station41,p10,TRANSFER
2025-09-05T12:48:55.755988,corner1,p4,TRANSFER
2025-09-05T12:48:57.212831,station41,p11,UNLOAD
2025-09-05T12:48:57.213698,station51,p10,PASS
2025-09-05T12:48:57.409556,splitter4,p3,FORWARD
2025-09-05T12:48:58.645726,splitter3,p9,TRANSFER
2025-09-05T12:48:58.780207,station22,p8,TRANSFER
2025-09-05T12:49:00.279020,splitter1,p8,RETURN
2025-09-05T12:49:00.644626,station51,p10,TRANSFER
2025-09-05T12:49:00.837333,splitter4,p3,TRANSFER
2025-09-05T12:49:02.159960,station52,p10,PASS
2025-09-05T12:49:02.385511,station51,p11,PASS
2025-09-05T12:49:02.622839,station41,p11,TRANSFER
2025-09-05T12:49:03.222728,splitter1,p8,TRANSFER
2025-09-05T12:49:03.446431,station41,p1,LOAD
2025-09-05T12:49:04.738568,splitter5,p4,CHECKOUT
2025-09-05T12:49:04.738980,splitter5,p4,FINISH
2025-09-05T12:49:05.122684,splitter5,p4,FORWARD
2025-09-05T12:49:05.538109,station52,p10,TRANSFER
2025-09-05T12:49:05.811960,station51,p11,TRANSFER
2025-09-05T12:49:05.917576,station61,p7,UNLOAD
2025-09-05T12:49:06.988733,station41,p1,PROCESS
2025-09-05T12:49:07.170582,splitter3,p10,RETURN
2025-09-05T12:49:07.391706,station52,p11,LOAD
2025-09-05T12:49:08.387568,splitter5,p4,TRANSFER
2025-09-05T12:49:09.511978,station41,p1,UNLOAD
2025-09-05T12:49:10.164486,splitter3,p10,TRANSFER
2025-09-05T12:49:10.839087,station52,p11,PROCESS
2025-09-05T12:49:10.872279,station61,p7,TRANSFER
2025-09-05T12:49:11.619080,station61,p9,LOAD
2025-09-05T12:49:13.438503,splitter2,p3,RETURN
2025-09-05T12:49:13.539697,station71,p7,LOAD
2025-09-05T12:49:14.458683,station51,p1,FAIL
2025-09-05T12:49:14.700572,station51,p1,PASS
2025-09-05T12:49:15.092964,station61,p9,PROCESS
2025-09-05T12:49:15.253896,station41,p1,TRANSFER
2025-09-05T12:49:16.379948,splitter2,p3,TRANSFER
2025-09-05T12:49:16.778234,station71,p7,PROCESS
2025-09-05T12:49:17.406264,splitter2,p8,RETURN
2025-09-05T12:49:18.108239,station51,p1,TRANSFER
2025-09-05T12:49:19.593105,station52,p1,PASS
2025-09-05T12:49:19.977143,station71,p7,UNLOAD
2025-09-05T12:49:20.308136,splitter2,p8,TRANSFER
2025-09-05T12:49:21.494654,station21,p3,PASS
2025-09-05T12:49:23.006635,station52,p1,TRANSFER
2025-09-05T12:49:24.801724,station21,p3,TRANSFER
2025-09-05T12:49:24.805614,splitter3,p1,RETURN
2025-09-05T12:49:24.994918,corner1,p7,RETURN
2025-09-05T12:49:25.642564,station21,p8,PASS
2025-09-05T12:49:25.873435,splitter4,p4,FORWARD
2025-09-05T12:49:25.907227,station71,p7,TRANSFER
2025-09-05T12:49:26.493762,station22,p3,PASS
2025-09-05T12:49:26.897662,corner1,p7,TRANSFER
2025-09-05T12:49:27.760881,splitter3,p1,TRANSFER
2025-09-05T12:49:28.970539,station21,p8,TRANSFER
2025-09-05T12:49:29.291814,splitter4,p4,TRANSFER
2025-09-05T12:49:29.820626,station22,p3,TRANSFER
2025-09-05T12:49:30.113140,splitter4,p10,RETURN
2025-09-05T12:49:30.909507,station22,p8,PASS
2025-09-05T12:49:31.311372,splitter1,p3,RETURN
2025-09-05T12:49:32.408486,station52,p11,UNLOAD
2025-09-05T12:49:33.151885,splitter4,p10,TRANSFER
2025-09-05T12:49:34.213758,splitter1,p3,TRANSFER
2025-09-05T12:49:34.244223,station22,p8,TRANSFER
2025-09-05T12:49:35.574119,station61,p9,UNLOAD
2025-09-05T12:49:35.696862,splitter1,p8,RETURN
2025-09-05T12:49:35.731919,splitter5,p7,CHECKOUT
2025-09-05T12:49:35.732304,splitter5,p7,FINISH
2025-09-05T12:49:36.114070,splitter5,p7,FORWARD
2025-09-05T12:49:37.568659,splitter3,p11,RETURN
2025-09-05T12:49:37.866886,station52,p11,TRANSFER
2025-09-05T12:49:38.234039,station41,p10,LOAD
2025-09-05T12:49:38.603724,splitter1,p8,TRANSFER
2025-09-05T12:49:39.384087,splitter5,p7,TRANSFER
2025-09-05T12:49:40.520327,splitter3,p11,TRANSFER
2025-09-05T12:49:40.537933,station61,p9,TRANSFER
2025-09-05T12:49:41.552422,splitter4,p1,RETURN
2025-09-05T12:49:41.664574,station41,p10,PROCESS
2025-09-05T12:49:42.072750,splitter2,p4,RETURN
2025-09-05T12:49:43.267631,station71,p9,LOAD
2025-09-05T12:49:44.153849,station41,p10,UNLOAD
2025-09-05T12:49:44.531649,splitter4,p1,TRANSFER
2025-09-05T12:49:45.001549,splitter2,p4,TRANSFER
2025-09-05T12:49:46.012645,splitter2,p3,RETURN
2025-09-05T12:49:46.565454,station71,p9,PROCESS
2025-09-05T12:49:48.939666,splitter2,p3,TRANSFER
2025-09-05T12:49:49.393563,station71,p9,UNLOAD
2025-09-05T12:49:49.422413,station51,p10,PASS
2025-09-05T12:49:49.680003,station41,p10,TRANSFER
2025-09-05T12:49:49.880386,splitter2,p8,RETURN
2025-09-05T12:49:50.164944,station21,p4,PASS
2025-09-05T12:49:50.531329,station41,p1,PASS
2025-09-05T12:49:52.799654,splitter2,p8,TRANSFER
2025-09-05T12:49:52.827665,station51,p10,TRANSFER
2025-09-05T12:49:53.467390,station21,p4,TRANSFER
2025-09-05T12:49:53.961462,station41,p1,TRANSFER
2025-09-05T12:49:54.211766,splitter4,p11,RETURN
2025-09-05T12:49:54.296841,station21,p3,PASS
2025-09-05T12:49:54.318324,station51,p5,UNLOAD
2025-09-05T12:49:54.328908,station52,p10,LOAD
2025-09-05T12:49:54.593279,corner1,p9,RETURN
2025-09-05T12:49:55.159961,station22,p4,PASS
2025-09-05T12:49:55.446600,station71,p9,TRANSFER
2025-09-05T12:49:56.489524,corner1,p9,TRANSFER
2025-09-05T12:49:57.217681,splitter4,p11,TRANSFER
2025-09-05T12:49:57.603151,station21,p3,TRANSFER
2025-09-05T12:49:57.834895,station52,p10,PROCESS
2025-09-05T12:49:58.434699,station21,p8,PASS
2025-09-05T12:49:58.496376,station22,p4,TRANSFER
2025-09-05T12:49:58.637677,splitter4,p7,FORWARD
2025-09-05T12:49:59.317939,station22,p3,PASS
2025-09-05T12:49:59.832606,station52,p5,PASS
2025-09-05T12:49:59.919498,splitter1,p4,RETURN
2025-09-05T12:50:00.484982,station51,p5,TRANSFER
2025-09-05T12:50:01.325652,station51,p1,LOAD
2025-09-05T12:50:01.767853,station21,p8,TRANSFER
2025-09-05T12:50:02.080855,splitter4,p7,TRANSFER
2025-09-05T12:50:02.216470,station41,p11,LOAD
2025-09-05T12:50:02.641031,station22,p3,TRANSFER
2025-09-05T12:50:02.828611,splitter1,p4,TRANSFER
2025-09-05T12:50:03.263613,station52,p5,TRANSFER
2025-09-05T12:50:03.451605,station22,p8,PASS
2025-09-05T12:50:04.175274,splitter1,p3,RETURN
2025-09-05T12:50:04.822255,station51,p1,PROCESS
2025-09-05T12:50:05.279946,splitter5,p9,CHECKOUT
2025-09-05T12:50:05.280304,splitter5,p9,FINISH
2025-09-05T12:50:05.597230,splitter3,p5,FORWARD
2025-09-05T12:50:05.656206,station41,p11,PROCESS
2025-09-05T12:50:05.665436,splitter5,p9,FORWARD
2025-09-05T12:50:06.770230,station22,p8,TRANSFER
2025-09-05T12:50:07.077647,splitter1,p3,TRANSFER
2025-09-05T12:50:08.200254,station41,p11,UNLOAD
2025-09-05T12:50:08.303035,splitter1,p8,RETURN
2025-09-05T12:50:08.953311,splitter5,p9,TRANSFER
2025-09-05T12:50:08.997479,splitter3,p5,TRANSFER
2025-09-05T12:50:10.591691,station61,p5,LOAD
2025-09-05T12:50:11.205625,splitter1,p8,TRANSFER
2025-09-05T12:50:13.452814,station51,p11,PASS
2025-09-05T12:50:13.547130,splitter2,p4,RETURN
2025-09-05T12:50:13.809795,station41,p11,TRANSFER
2025-09-05T12:50:13.995099,station61,p5,PROCESS
2025-09-05T12:50:16.470645,splitter2,p4,TRANSFER
2025-09-05T12:50:16.861631,station51,p11,TRANSFER
2025-09-05T12:50:17.494695,splitter2,p7,RETURN
2025-09-05T12:50:18.421852,station52,p11,PASS
2025-09-05T12:50:20.411519,splitter2,p7,TRANSFER
2025-09-05T12:50:21.428800,splitter2,p3,RETURN
2025-09-05T12:50:21.527244,station21,p4,PASS
2025-09-05T12:50:21.814564,station52,p11,TRANSFER
2025-09-05T12:50:23.291535,station52,p10,UNLOAD
